frame_time,left_hip,left_knee,left_ankle,left_shoulder,left_elbow,left_wrist,right_hip,right_knee,right_ankle,right_shoulder,right_elbow,right_wrist,exercise
14:42:43.082309,"[0.5325382351875305, 0.3775806427001953]","[0.5480889678001404, 0.6100086569786072]","[0.5590614676475525, 0.8363896608352661]","[0.540235161781311, 0.08790654689073563]","[0.544687807559967, 0.06684103608131409]","[0.5281419157981873, 0.014339757151901722]","[0.46180763840675354, 0.3838593363761902]","[0.4407764971256256, 0.6177409887313843]","[0.4211227595806122, 0.8354369401931763]","[0.4482153356075287, 0.07514836639165878]","[0.4177473783493042, 0.024781880900263786]","[0.45078757405281067, -0.001391998608596623]",squat
14:42:43.147299,"[0.5323036909103394, 0.3741198480129242]","[0.5484094023704529, 0.6109288334846497]","[0.5589830279350281, 0.8367012143135071]","[0.5405133962631226, 0.09014780074357986]","[0.5448294878005981, 0.07666242122650146]","[0.5288953185081482, 0.017796674743294716]","[0.46162158250808716, 0.3807763159275055]","[0.4417911469936371, 0.6145161986351013]","[0.4212264120578766, 0.8354776501655579]","[0.4483795166015625, 0.07322017103433609]","[0.4187631905078888, 0.03876882046461105]","[0.4452194571495056, 0.018727730959653854]",squat
14:42:43.208122,"[0.5321859121322632, 0.3839203417301178]","[0.5481933951377869, 0.6139188408851624]","[0.5589983463287354, 0.8364648222923279]","[0.5412346720695496, 0.09287392348051071]","[0.5448778867721558, 0.0764787346124649]","[0.5294241309165955, 0.025224309414625168]","[0.4615842401981354, 0.3891015648841858]","[0.44194719195365906, 0.6176610589027405]","[0.42138054966926575, 0.835590660572052]","[0.44846832752227783, 0.07730372250080109]","[0.41583719849586487, 0.033504191786050797]","[0.4466758370399475, 0.030427677556872368]",squat
14:42:43.266074,"[0.5321841835975647, 0.38570281863212585]","[0.5488156676292419, 0.6152934432029724]","[0.5590121150016785, 0.8369515538215637]","[0.5413622260093689, 0.09418390691280365]","[0.5449395775794983, 0.07832842320203781]","[0.5294733643531799, 0.02950630523264408]","[0.4616760015487671, 0.39125311374664307]","[0.44142836332321167, 0.6186732649803162]","[0.4213811457157135, 0.8354377746582031]","[0.4489547610282898, 0.08004115521907806]","[0.4167570471763611, 0.03906772658228874]","[0.4436997175216675, 0.035339049994945526]",squat
14:42:43.324135,"[0.5323004126548767, 0.3878297209739685]","[0.5488389730453491, 0.616467297077179]","[0.5584550499916077, 0.8368274569511414]","[0.5411239266395569, 0.0983564481139183]","[0.5449863076210022, 0.07747204601764679]","[0.5265657901763916, 0.03984387218952179]","[0.4618369936943054, 0.39471474289894104]","[0.4413621723651886, 0.6199061274528503]","[0.42146673798561096, 0.8354561924934387]","[0.4495832324028015, 0.08530838787555695]","[0.4185933470726013, 0.037887297570705414]","[0.45244061946868896, 0.03566218167543411]",squat
14:42:43.384083,"[0.5326260924339294, 0.38540202379226685]","[0.5488337278366089, 0.6159864664077759]","[0.5582838654518127, 0.8366726636886597]","[0.5410047173500061, 0.09575410187244415]","[0.546222448348999, 0.0802694633603096]","[0.5272032022476196, 0.0391233004629612]","[0.4618505537509918, 0.3929126560688019]","[0.44164133071899414, 0.6200926303863525]","[0.4214526116847992, 0.8354781866073608]","[0.44943609833717346, 0.08528021723031998]","[0.42054885625839233, 0.04667282849550247]","[0.4427642524242401, 0.03046826645731926]",squat
14:42:43.442226,"[0.5328059792518616, 0.3800502121448517]","[0.5483425259590149, 0.6156730651855469]","[0.5580902695655823, 0.8365380167961121]","[0.541007936000824, 0.09195150434970856]","[0.5466474294662476, 0.08335095643997192]","[0.5273519158363342, 0.03848932683467865]","[0.46192845702171326, 0.38686180114746094]","[0.4423832893371582, 0.6171895861625671]","[0.42149218916893005, 0.8343941569328308]","[0.4494253098964691, 0.08160921186208725]","[0.4212714433670044, 0.04926714301109314]","[0.4390847086906433, 0.030165329575538635]",squat
14:42:43.500470,"[0.5328074097633362, 0.3820686340332031]","[0.5480363368988037, 0.6149721145629883]","[0.5581101775169373, 0.8370054960250854]","[0.5411720275878906, 0.0907258614897728]","[0.5466756224632263, 0.0868343636393547]","[0.5360667109489441, 0.04029671847820282]","[0.46194419264793396, 0.38751429319381714]","[0.44227662682533264, 0.6154441833496094]","[0.4216667413711548, 0.8340680003166199]","[0.4494520425796509, 0.08233558386564255]","[0.4213620126247406, 0.04816550761461258]","[0.43873369693756104, 0.029393866658210754]",squat
14:42:43.559877,"[0.5325776934623718, 0.38196074962615967]","[0.5476233959197998, 0.6138595342636108]","[0.5582037568092346, 0.8369930386543274]","[0.5414427518844604, 0.090140700340271]","[0.5478582382202148, 0.08374733477830887]","[0.5393105149269104, 0.042836323380470276]","[0.4614505171775818, 0.38691866397857666]","[0.441898912191391, 0.6160671710968018]","[0.42166075110435486, 0.8332028985023499]","[0.44943562150001526, 0.08308342099189758]","[0.421672523021698, 0.04985888674855232]","[0.43273499608039856, 0.027607932686805725]",squat
14:42:43.619058,"[0.5325639247894287, 0.383574903011322]","[0.5475494861602783, 0.6138857007026672]","[0.5582696795463562, 0.8369396328926086]","[0.5417165756225586, 0.09152461588382721]","[0.5480127930641174, 0.08018732815980911]","[0.5406633615493774, 0.043533243238925934]","[0.4613690674304962, 0.38858848810195923]","[0.4417159855365753, 0.616583526134491]","[0.4216594398021698, 0.8323851823806763]","[0.4494510889053345, 0.08428577333688736]","[0.4217049181461334, 0.04606277495622635]","[0.43333467841148376, 0.027974523603916168]",squat
14:42:43.678148,"[0.53254234790802, 0.38392534852027893]","[0.5474997758865356, 0.61371248960495]","[0.5583909749984741, 0.8368963599205017]","[0.5421440601348877, 0.09097817540168762]","[0.5480172634124756, 0.07972563058137894]","[0.542380690574646, 0.04389835521578789]","[0.46103164553642273, 0.38914939761161804]","[0.44163838028907776, 0.6169489026069641]","[0.4216610789299011, 0.8320847153663635]","[0.449314683675766, 0.082131028175354]","[0.4183543622493744, 0.04358973354101181]","[0.43363314867019653, 0.028549861162900925]",squat
14:42:43.737978,"[0.532183051109314, 0.38471847772598267]","[0.5472597479820251, 0.6135004758834839]","[0.5583986639976501, 0.8367621898651123]","[0.5422505140304565, 0.09076520055532455]","[0.5473421216011047, 0.08412957936525345]","[0.5431881546974182, 0.04409489408135414]","[0.460464209318161, 0.3899868130683899]","[0.44149819016456604, 0.6172071695327759]","[0.4216700792312622, 0.8320241570472717]","[0.44921863079071045, 0.08260447531938553]","[0.4178767800331116, 0.045057352632284164]","[0.43352216482162476, 0.02897237427532673]",squat
14:42:43.796208,"[0.5318523645401001, 0.38528966903686523]","[0.5468774437904358, 0.6135594248771667]","[0.5583902597427368, 0.8368616104125977]","[0.5422647595405579, 0.09119441360235214]","[0.5468803644180298, 0.08629725873470306]","[0.5429753065109253, 0.042803287506103516]","[0.46029630303382874, 0.3905485272407532]","[0.4414227306842804, 0.6172963976860046]","[0.42157405614852905, 0.8320292830467224]","[0.44918689131736755, 0.08293914794921875]","[0.4200015664100647, 0.0459548644721508]","[0.4304250180721283, 0.02886967733502388]",squat
14:42:43.855140,"[0.531496524810791, 0.38569119572639465]","[0.5466058254241943, 0.6137054562568665]","[0.5583814382553101, 0.8368621468544006]","[0.5420751571655273, 0.09301774948835373]","[0.5465099215507507, 0.08844822645187378]","[0.5425552725791931, 0.04187659174203873]","[0.460199236869812, 0.3909461796283722]","[0.44135698676109314, 0.6168361306190491]","[0.42140763998031616, 0.8320302963256836]","[0.4491818845272064, 0.0870373472571373]","[0.42113399505615234, 0.0467352569103241]","[0.42860591411590576, 0.028690505772829056]",squat
14:42:43.912954,"[0.5314967036247253, 0.3861600458621979]","[0.5465043187141418, 0.6144832968711853]","[0.5593737959861755, 0.8381165862083435]","[0.5420858860015869, 0.09671957045793533]","[0.546958327293396, 0.0848228931427002]","[0.5420095324516296, 0.04215715825557709]","[0.45995062589645386, 0.3916172683238983]","[0.44131898880004883, 0.6181449890136719]","[0.42164531350135803, 0.8337432742118835]","[0.448727011680603, 0.09308453649282455]","[0.4188287854194641, 0.04310810565948486]","[0.42936453223228455, 0.028380490839481354]",squat
14:42:43.971983,"[0.5314960479736328, 0.3863750398159027]","[0.5463637709617615, 0.6147547364234924]","[0.559881865978241, 0.8387421369552612]","[0.542110025882721, 0.09752465039491653]","[0.547001302242279, 0.08880061656236649]","[0.5378912687301636, 0.03642537072300911]","[0.45968592166900635, 0.39184558391571045]","[0.4412808120250702, 0.6192294359207153]","[0.421756774187088, 0.8348036408424377]","[0.44807469844818115, 0.09379713237285614]","[0.4160352647304535, 0.03990647941827774]","[0.43337804079055786, 0.028752045705914497]",squat
14:42:44.031628,"[0.5314885377883911, 0.38655462861061096]","[0.5462880730628967, 0.6149510741233826]","[0.560158908367157, 0.8393446803092957]","[0.5419691205024719, 0.09817753732204437]","[0.546848714351654, 0.0912131816148758]","[0.536046028137207, 0.032789889723062515]","[0.45961424708366394, 0.3920265734195709]","[0.44124969840049744, 0.6202725172042847]","[0.4217759370803833, 0.8353573083877563]","[0.44777318835258484, 0.09457344561815262]","[0.41624075174331665, 0.04019523039460182]","[0.4324561357498169, 0.028902938589453697]",squat
14:42:44.090262,"[0.5314887762069702, 0.38683950901031494]","[0.5462266206741333, 0.6150931119918823]","[0.5605199337005615, 0.8397097587585449]","[0.5417775511741638, 0.09889263659715652]","[0.5465582609176636, 0.09296289086341858]","[0.5343530774116516, 0.03272963687777519]","[0.4596060812473297, 0.3921448290348053]","[0.44123390316963196, 0.6210913062095642]","[0.42178574204444885, 0.8358364701271057]","[0.4476776719093323, 0.09519068896770477]","[0.41639387607574463, 0.040335800498723984]","[0.4332934319972992, 0.029066355898976326]",squat
14:42:44.150050,"[0.5314856171607971, 0.3873455226421356]","[0.5461878180503845, 0.6151771545410156]","[0.5607093572616577, 0.8396956324577332]","[0.5415961146354675, 0.09985119849443436]","[0.546603262424469, 0.08604998141527176]","[0.5321416854858398, 0.037700582295656204]","[0.45960870385169983, 0.39256158471107483]","[0.4412025213241577, 0.6213095188140869]","[0.42167729139328003, 0.8358802199363708]","[0.4476357400417328, 0.09627163410186768]","[0.41642099618911743, 0.03976044803857803]","[0.43551063537597656, 0.02979198470711708]",squat
14:42:44.208775,"[0.5314757227897644, 0.38747817277908325]","[0.5461942553520203, 0.6152490973472595]","[0.5607239603996277, 0.8396959900856018]","[0.5415403842926025, 0.09981106966733932]","[0.5460301637649536, 0.08951353281736374]","[0.5323672890663147, 0.04167693108320236]","[0.45959246158599854, 0.39269110560417175]","[0.44115787744522095, 0.6215053200721741]","[0.42167824506759644, 0.836165189743042]","[0.44741857051849365, 0.0962432473897934]","[0.4153962731361389, 0.039730437099933624]","[0.4365936815738678, 0.029876885935664177]",squat
14:42:44.266287,"[0.5314801335334778, 0.38750168681144714]","[0.5462122559547424, 0.615455150604248]","[0.5609309673309326, 0.8397549390792847]","[0.5415807962417603, 0.09909603744745255]","[0.5453964471817017, 0.09329584985971451]","[0.5320257544517517, 0.04741612821817398]","[0.4595901668071747, 0.3926481008529663]","[0.4411469101905823, 0.6215144395828247]","[0.4216752052307129, 0.8364485502243042]","[0.4473848044872284, 0.09529180079698563]","[0.4156203269958496, 0.03947111591696739]","[0.4371783435344696, 0.02996176667511463]",squat
14:42:44.324493,"[0.5314810276031494, 0.3876402974128723]","[0.5462459921836853, 0.6159787774085999]","[0.5610509514808655, 0.839716374874115]","[0.5416829586029053, 0.09915370494127274]","[0.5455992221832275, 0.08740240335464478]","[0.5321744084358215, 0.047319330275058746]","[0.4595741331577301, 0.3927153944969177]","[0.4411253333091736, 0.6215265989303589]","[0.4214891195297241, 0.8365362286567688]","[0.44731923937797546, 0.0952657014131546]","[0.41611725091934204, 0.03965074568986893]","[0.43765318393707275, 0.030029211193323135]",squat
14:42:44.383527,"[0.5314837098121643, 0.388109415769577]","[0.5462824106216431, 0.6165772676467896]","[0.5611760020256042, 0.8395848870277405]","[0.541702389717102, 0.09952948987483978]","[0.5445349216461182, 0.09236238896846771]","[0.5297933220863342, 0.04975256323814392]","[0.45955508947372437, 0.39283910393714905]","[0.4411149322986603, 0.6215400695800781]","[0.42136088013648987, 0.83665531873703]","[0.44731399416923523, 0.0952436774969101]","[0.41822078824043274, 0.04277379438281059]","[0.4377891719341278, 0.02958565577864647]",squat
14:38:22.696505,"[0.4781099259853363, 0.36801472306251526]","[0.4697050452232361, 0.5742756724357605]","[0.472206711769104, 0.7662656307220459]","[0.4405149519443512, 0.09927600622177124]","[0.42180871963500977, 0.2393140196800232]","[0.42841899394989014, 0.3573245406150818]","[0.5142091512680054, 0.363892525434494]","[0.5194973349571228, 0.5650021433830261]","[0.5259034037590027, 0.7662926912307739]","[0.5423849821090698, 0.10871630907058716]","[0.559233546257019, 0.2521880269050598]","[0.5589485168457031, 0.382129967212677]",lunge
14:38:22.764845,"[0.47563010454177856, 0.36781179904937744]","[0.469754159450531, 0.5735927224159241]","[0.47253650426864624, 0.765559196472168]","[0.4389994442462921, 0.09968067705631256]","[0.420690655708313, 0.2380869835615158]","[0.4254091680049896, 0.35614001750946045]","[0.5134281516075134, 0.3632766306400299]","[0.5189258456230164, 0.5657617449760437]","[0.5258611440658569, 0.7632904648780823]","[0.5413357019424438, 0.1087530255317688]","[0.5579856038093567, 0.25088509917259216]","[0.55610191822052, 0.38053154945373535]",lunge
14:38:22.824526,"[0.4711764454841614, 0.367935448884964]","[0.46971815824508667, 0.5724949836730957]","[0.4723266065120697, 0.764893114566803]","[0.43763989210128784, 0.09980735182762146]","[0.4197917580604553, 0.237107053399086]","[0.42493370175361633, 0.3558066785335541]","[0.5142406225204468, 0.36287450790405273]","[0.5193811655044556, 0.5659696459770203]","[0.5259805917739868, 0.7602319717407227]","[0.5406472086906433, 0.10874343663454056]","[0.5579032897949219, 0.24897807836532593]","[0.556160032749176, 0.37993234395980835]",lunge
14:38:22.884053,"[0.4713776707649231, 0.36818310618400574]","[0.46992024779319763, 0.5714890956878662]","[0.47265276312828064, 0.7631292343139648]","[0.4373895525932312, 0.10011071711778641]","[0.41929489374160767, 0.23652434349060059]","[0.42493683099746704, 0.3532303273677826]","[0.5142398476600647, 0.3628722131252289]","[0.5194866061210632, 0.5663982629776001]","[0.5254871845245361, 0.7598844766616821]","[0.5405612587928772, 0.10869673639535904]","[0.5579124689102173, 0.24397249519824982]","[0.5563491582870483, 0.37662065029144287]",lunge
14:38:22.943694,"[0.47010233998298645, 0.3684999644756317]","[0.4698934257030487, 0.5707361102104187]","[0.4726031422615051, 0.7625440359115601]","[0.4373273253440857, 0.1001901775598526]","[0.41917741298675537, 0.23607712984085083]","[0.42537638545036316, 0.3520607054233551]","[0.5162106156349182, 0.3629440367221832]","[0.5217553377151489, 0.5664746761322021]","[0.5259590744972229, 0.7599242329597473]","[0.5408852696418762, 0.10861420631408691]","[0.5581967234611511, 0.2428065538406372]","[0.5576016306877136, 0.3766311705112457]",lunge
14:38:23.002526,"[0.4689599871635437, 0.36851057410240173]","[0.4696894884109497, 0.5694658160209656]","[0.4722807705402374, 0.7616075277328491]","[0.43722423911094666, 0.1002567932009697]","[0.4192062318325043, 0.23611439764499664]","[0.42540523409843445, 0.3524637520313263]","[0.5181134343147278, 0.36292511224746704]","[0.523754358291626, 0.5663909912109375]","[0.5275540947914124, 0.7600980401039124]","[0.5411959290504456, 0.10859349370002747]","[0.5583440661430359, 0.24258829653263092]","[0.5577070116996765, 0.37615594267845154]",lunge
14:38:23.060222,"[0.46926942467689514, 0.36868399381637573]","[0.4697164297103882, 0.5686604976654053]","[0.4725312888622284, 0.7610177993774414]","[0.43726199865341187, 0.10059195756912231]","[0.4197012782096863, 0.23614974319934845]","[0.42598503828048706, 0.35254591703414917]","[0.5187293291091919, 0.3631576895713806]","[0.5239803194999695, 0.5664091110229492]","[0.5278213024139404, 0.7602373361587524]","[0.541627049446106, 0.10859163850545883]","[0.5583359003067017, 0.24283413589000702]","[0.5577325224876404, 0.37542280554771423]",lunge
14:38:23.118433,"[0.46944597363471985, 0.36875900626182556]","[0.4698598086833954, 0.5681548118591309]","[0.47304895520210266, 0.7600395083427429]","[0.437286913394928, 0.101542629301548]","[0.4201239347457886, 0.23739419877529144]","[0.42695868015289307, 0.3529772162437439]","[0.5191936492919922, 0.36359602212905884]","[0.5239317417144775, 0.5667632222175598]","[0.5280364155769348, 0.7606630921363831]","[0.5417792797088623, 0.10856318473815918]","[0.5582607388496399, 0.24259525537490845]","[0.5576754212379456, 0.37443807721138]",lunge
14:38:23.176114,"[0.46962788701057434, 0.36893749237060547]","[0.4698847532272339, 0.5680949091911316]","[0.4733792841434479, 0.7596256136894226]","[0.43733328580856323, 0.10212405025959015]","[0.42048606276512146, 0.23796050250530243]","[0.42769747972488403, 0.3538713753223419]","[0.5190574526786804, 0.36424773931503296]","[0.5238781571388245, 0.566779375076294]","[0.528010904788971, 0.7616176605224609]","[0.5417824983596802, 0.10855338722467422]","[0.5579642057418823, 0.24273823201656342]","[0.5570286512374878, 0.37384679913520813]",lunge
14:38:23.234326,"[0.46972331404685974, 0.3693341612815857]","[0.46937447786331177, 0.5681236386299133]","[0.4733700752258301, 0.7596023082733154]","[0.43733450770378113, 0.10235703736543655]","[0.42039766907691956, 0.23783524334430695]","[0.4277525246143341, 0.349702924489975]","[0.5189473032951355, 0.364692747592926]","[0.5243262052536011, 0.566656231880188]","[0.5286175608634949, 0.7623711228370667]","[0.5417841672897339, 0.10886252671480179]","[0.5559618473052979, 0.24319085478782654]","[0.5552507638931274, 0.37369218468666077]",lunge
14:38:23.293405,"[0.4692641794681549, 0.36952969431877136]","[0.46887773275375366, 0.5682302117347717]","[0.4733548164367676, 0.7595248818397522]","[0.4368657171726227, 0.10232707113027573]","[0.41949689388275146, 0.2367759495973587]","[0.4250876307487488, 0.3495156168937683]","[0.5185335874557495, 0.36475616693496704]","[0.5240544080734253, 0.5667062401771545]","[0.528893768787384, 0.7623292207717896]","[0.5410096645355225, 0.10907085984945297]","[0.5552769303321838, 0.2423291802406311]","[0.5519354939460754, 0.37276721000671387]",lunge
14:38:23.353154,"[0.46942007541656494, 0.37070131301879883]","[0.4687648415565491, 0.5689941048622131]","[0.4736180901527405, 0.7595471739768982]","[0.4360332489013672, 0.10232926905155182]","[0.41906091570854187, 0.2376982569694519]","[0.42262664437294006, 0.34998926520347595]","[0.5124894380569458, 0.365939199924469]","[0.5196639895439148, 0.5670917630195618]","[0.5278322696685791, 0.7619186639785767]","[0.5396671295166016, 0.1092827320098877]","[0.5537376999855042, 0.24240459501743317]","[0.5485485196113586, 0.3728426396846771]",lunge
14:38:23.413587,"[0.4664047956466675, 0.3733651638031006]","[0.4664457142353058, 0.570969820022583]","[0.473944753408432, 0.75992751121521]","[0.43410375714302063, 0.10257626324892044]","[0.41473132371902466, 0.2373068630695343]","[0.42146751284599304, 0.3499491512775421]","[0.5091216564178467, 0.36768853664398193]","[0.5168473720550537, 0.570827305316925]","[0.5273587107658386, 0.7620338797569275]","[0.5350658297538757, 0.10943051427602768]","[0.546484649181366, 0.2428290694952011]","[0.5455202460289001, 0.3753868043422699]",lunge
14:38:23.473813,"[0.4623458683490753, 0.37902042269706726]","[0.46234604716300964, 0.5733562707901001]","[0.4726674258708954, 0.760635495185852]","[0.43008551001548767, 0.10330254584550858]","[0.4086766242980957, 0.23732127249240875]","[0.411891907453537, 0.34628018736839294]","[0.5052091479301453, 0.37645459175109863]","[0.5137220621109009, 0.5733193159103394]","[0.5281577706336975, 0.7619546055793762]","[0.530943751335144, 0.11109364777803421]","[0.5440923571586609, 0.24812796711921692]","[0.543594241142273, 0.3816976249217987]",lunge
14:38:23.532229,"[0.4810929000377655, 0.3787696063518524]","[0.4877064526081085, 0.5733392238616943]","[0.5136220455169678, 0.7637231349945068]","[0.5113314986228943, 0.10653956979513168]","[0.5094430446624756, 0.23892520368099213]","[0.46072518825531006, 0.3560976982116699]","[0.4708782732486725, 0.376823753118515]","[0.47077876329421997, 0.5751361846923828]","[0.4870602488517761, 0.7612900137901306]","[0.43140533566474915, 0.11117102950811386]","[0.41303399205207825, 0.24247151613235474]","[0.4534374177455902, 0.36711302399635315]",lunge
14:38:23.591982,"[0.5018342137336731, 0.3705978989601135]","[0.5006006360054016, 0.5651196837425232]","[0.5177647471427917, 0.7369691729545593]","[0.5156051516532898, 0.1077396422624588]","[0.5326931476593018, 0.24186214804649353]","[0.5339319705963135, 0.3646395206451416]","[0.45648977160453796, 0.3765261471271515]","[0.4610618054866791, 0.5752492547035217]","[0.473582923412323, 0.7608721256256104]","[0.4222015142440796, 0.11116941273212433]","[0.3974439799785614, 0.2370690554380417]","[0.39566364884376526, 0.35250207781791687]",lunge
14:38:23.650527,"[0.5095617771148682, 0.36098435521125793]","[0.5055318474769592, 0.5350843667984009]","[0.5143672823905945, 0.6967739462852478]","[0.5171377658843994, 0.10770753026008606]","[0.538520872592926, 0.24168822169303894]","[0.5413282513618469, 0.36343303322792053]","[0.451189249753952, 0.37200114130973816]","[0.4558452367782593, 0.5750332474708557]","[0.46734875440597534, 0.7607628107070923]","[0.4194670617580414, 0.110371895134449]","[0.3955898880958557, 0.23720146715641022]","[0.39732229709625244, 0.3558279573917389]",lunge
14:38:23.710127,"[0.5099984407424927, 0.354736864566803]","[0.5059453845024109, 0.4887620210647583]","[0.5094994306564331, 0.6709612607955933]","[0.5138887763023376, 0.10543691366910934]","[0.539932370185852, 0.2364499419927597]","[0.5427393317222595, 0.3601556718349457]","[0.4499047100543976, 0.36982759833335876]","[0.45528075098991394, 0.5726488828659058]","[0.4686949849128723, 0.7587350606918335]","[0.4170025885105133, 0.10954568535089493]","[0.3911571502685547, 0.2366171032190323]","[0.3978572189807892, 0.3568396270275116]",lunge
14:38:23.768647,"[0.5070311427116394, 0.353188157081604]","[0.5081712007522583, 0.46551671624183655]","[0.5069409608840942, 0.6505054831504822]","[0.5135850310325623, 0.10355217009782791]","[0.5407889485359192, 0.2315305471420288]","[0.5439698696136475, 0.3554219901561737]","[0.45075923204421997, 0.3696386516094208]","[0.45510998368263245, 0.5724457502365112]","[0.469144731760025, 0.7555410861968994]","[0.41587600111961365, 0.10763038694858551]","[0.3890853524208069, 0.23359458148479462]","[0.39825040102005005, 0.3526977598667145]",lunge
14:38:23.828559,"[0.5053418874740601, 0.3545137047767639]","[0.5072315335273743, 0.47612902522087097]","[0.5048642754554749, 0.6637926697731018]","[0.5150811672210693, 0.10290580242872238]","[0.5456964373588562, 0.23087725043296814]","[0.549375593662262, 0.35482585430145264]","[0.4503162205219269, 0.3711942732334137]","[0.4563203752040863, 0.5744335651397705]","[0.471574991941452, 0.7526457905769348]","[0.4150107204914093, 0.10702454298734665]","[0.3850862681865692, 0.23393796384334564]","[0.3982197940349579, 0.35330167412757874]",lunge
14:38:23.888177,"[0.5062109231948853, 0.35397931933403015]","[0.507030725479126, 0.48105767369270325]","[0.5074735283851624, 0.6812113523483276]","[0.5187975764274597, 0.10148314386606216]","[0.5514743328094482, 0.22822800278663635]","[0.5517796874046326, 0.3524444103240967]","[0.44704344868659973, 0.3717818260192871]","[0.4548555314540863, 0.5732340216636658]","[0.4751003682613373, 0.7496727705001831]","[0.4150899648666382, 0.10528537631034851]","[0.3789522051811218, 0.22790776193141937]","[0.39318332076072693, 0.3472742438316345]",lunge
14:38:23.946816,"[0.5087578296661377, 0.35433173179626465]","[0.5080378651618958, 0.5095861554145813]","[0.5224562883377075, 0.7422740459442139]","[0.5238361954689026, 0.097564697265625]","[0.5596126317977905, 0.21365217864513397]","[0.5520986318588257, 0.3334294259548187]","[0.44372573494911194, 0.3718450367450714]","[0.4524998068809509, 0.5750536322593689]","[0.47211840748786926, 0.7503144145011902]","[0.4157105088233948, 0.10037428885698318]","[0.3698153793811798, 0.21815161406993866]","[0.3935278058052063, 0.3349792957305908]",lunge
14:38:24.005364,"[0.5105904936790466, 0.3590409457683563]","[0.5079342722892761, 0.5609605312347412]","[0.5325559377670288, 0.8113979697227478]","[0.5262126922607422, 0.08985372632741928]","[0.5710630416870117, 0.19634167850017548]","[0.5505834817886353, 0.3179599940776825]","[0.4456067681312561, 0.37643811106681824]","[0.4498102366924286, 0.583183228969574]","[0.4703989624977112, 0.7459959387779236]","[0.417929083108902, 0.09655078500509262]","[0.364982008934021, 0.20814532041549683]","[0.39602625370025635, 0.32721465826034546]",lunge
14:38:24.064450,"[0.5134526491165161, 0.37999868392944336]","[0.51053386926651, 0.6082640886306763]","[0.5356712937355042, 0.8686039447784424]","[0.5302494168281555, 0.08955557644367218]","[0.5813115835189819, 0.19460973143577576]","[0.5452507734298706, 0.3090393841266632]","[0.44815582036972046, 0.39061686396598816]","[0.4479704797267914, 0.598244845867157]","[0.47027909755706787, 0.7441353797912598]","[0.42163747549057007, 0.09741969406604767]","[0.3650587201118469, 0.20602969825267792]","[0.4025145471096039, 0.31605127453804016]",lunge
14:38:24.124110,"[0.5155643224716187, 0.4195924699306488]","[0.5116292834281921, 0.6516844034194946]","[0.5344122052192688, 0.9073320031166077]","[0.5381743907928467, 0.0978107675909996]","[0.5891025066375732, 0.20110087096691132]","[0.5469344258308411, 0.31512871384620667]","[0.4511074423789978, 0.4286539852619171]","[0.4473642110824585, 0.6143578886985779]","[0.46923524141311646, 0.7432159781455994]","[0.42575129866600037, 0.10875741392374039]","[0.3743312656879425, 0.21049228310585022]","[0.40890437364578247, 0.31771987676620483]",lunge
14:38:24.183729,"[0.5252124071121216, 0.45828676223754883]","[0.5227974057197571, 0.6654045581817627]","[0.5343078374862671, 0.9217694997787476]","[0.5484733581542969, 0.12955224514007568]","[0.6000418066978455, 0.23728570342063904]","[0.554500937461853, 0.3489539325237274]","[0.4522366523742676, 0.46263548731803894]","[0.444461464881897, 0.6403185725212097]","[0.46185895800590515, 0.7401309013366699]","[0.42744678258895874, 0.13754208385944366]","[0.37514352798461914, 0.2499064952135086]","[0.4102593660354614, 0.3435975909233093]",lunge
14:38:24.243429,"[0.5310766100883484, 0.49892374873161316]","[0.5278237462043762, 0.6936113238334656]","[0.5340191125869751, 0.9296801686286926]","[0.5558133721351624, 0.17093726992607117]","[0.6099871397018433, 0.2813893258571625]","[0.565455973148346, 0.3984220325946808]","[0.4523901343345642, 0.5066782832145691]","[0.44716376066207886, 0.6798455119132996]","[0.4591811001300812, 0.739720344543457]","[0.4280655086040497, 0.17555992305278778]","[0.37408149242401123, 0.294483482837677]","[0.4115229845046997, 0.39877772331237793]",lunge
14:38:24.302104,"[0.5372565984725952, 0.544285237789154]","[0.528355062007904, 0.7030830979347229]","[0.534445583820343, 0.9361919164657593]","[0.5653196573257446, 0.20889882743358612]","[0.6178514361381531, 0.3203476369380951]","[0.5777586698532104, 0.4425412118434906]","[0.45502907037734985, 0.5538174510002136]","[0.44924136996269226, 0.7246670722961426]","[0.45552223920822144, 0.7407616972923279]","[0.42835742235183716, 0.21491201221942902]","[0.37375983595848083, 0.336343914270401]","[0.4170916974544525, 0.44276997447013855]",lunge
14:38:24.360806,"[0.5432236194610596, 0.5791706442832947]","[0.5315970182418823, 0.7191460132598877]","[0.5343128442764282, 0.9403045773506165]","[0.5722852349281311, 0.2448328137397766]","[0.6267563700675964, 0.3637371063232422]","[0.5814843773841858, 0.48134860396385193]","[0.4596959948539734, 0.5877567529678345]","[0.4495326280593872, 0.7814047932624817]","[0.4536516070365906, 0.7487736940383911]","[0.42908984422683716, 0.249174103140831]","[0.3766765594482422, 0.3681878447532654]","[0.4236311912536621, 0.4822157621383667]",lunge
