frame_time,left_hip,left_knee,left_ankle,left_shoulder,left_elbow,left_wrist,right_hip,right_knee,right_ankle,right_shoulder,right_elbow,right_wrist,exercise
15:08:59.629456,"[0.5664107799530029, 0.2675551176071167]","[0.7452257871627808, 0.37908923625946045]","[0.912277340888977, 0.4975464344024658]","[0.32977622747421265, 0.13327589631080627]","[0.339424729347229, 0.35529664158821106]","[0.33400484919548035, 0.5813063979148865]","[0.5795131921768188, 0.22180543839931488]","[0.7481094598770142, 0.36081936955451965]","[0.9078666567802429, 0.4595668315887451]","[0.3782576620578766, 0.05729379504919052]","[0.4153265953063965, 0.23011352121829987]","[0.4203157424926758, 0.4202057421207428]",push-up
15:08:59.689328,"[0.566489577293396, 0.27093905210494995]","[0.7454873919487, 0.3803520202636719]","[0.9123066067695618, 0.4989987313747406]","[0.32910728454589844, 0.13490474224090576]","[0.3392861485481262, 0.3554724156856537]","[0.3339971899986267, 0.5823631882667542]","[0.5797120332717896, 0.22270652651786804]","[0.7483711838722229, 0.3610973060131073]","[0.9079424142837524, 0.45998966693878174]","[0.37827742099761963, 0.05745178833603859]","[0.41536185145378113, 0.22813118994235992]","[0.4201885461807251, 0.4222669303417206]",push-up
15:08:59.748700,"[0.5612204074859619, 0.2740131616592407]","[0.744093120098114, 0.3808000385761261]","[0.9119908809661865, 0.4992344081401825]","[0.32793551683425903, 0.13660791516304016]","[0.3389529585838318, 0.3558395504951477]","[0.3339875340461731, 0.583075761795044]","[0.578620195388794, 0.22264304757118225]","[0.7468098998069763, 0.3613256812095642]","[0.9079316258430481, 0.4607602059841156]","[0.3784077763557434, 0.05725982412695885]","[0.41752249002456665, 0.22490349411964417]","[0.4219415783882141, 0.41875940561294556]",push-up
15:08:59.806830,"[0.5584362149238586, 0.2796880900859833]","[0.7412862777709961, 0.3808916211128235]","[0.9110673666000366, 0.49929821491241455]","[0.3276365399360657, 0.14378713071346283]","[0.338589072227478, 0.3574570417404175]","[0.333819717168808, 0.5829581618309021]","[0.577988862991333, 0.22140155732631683]","[0.7462673187255859, 0.36104315519332886]","[0.9083071351051331, 0.4626956880092621]","[0.3784494996070862, 0.05889403447508812]","[0.42210063338279724, 0.22384656965732574]","[0.428920716047287, 0.413133442401886]",push-up
15:08:59.864850,"[0.5585008859634399, 0.27980637550354004]","[0.7413475513458252, 0.38268792629241943]","[0.9111429452896118, 0.4998374581336975]","[0.32611197233200073, 0.14394158124923706]","[0.33774814009666443, 0.3610561788082123]","[0.3316681981086731, 0.5829277038574219]","[0.5781167149543762, 0.22403199970722198]","[0.7459549307823181, 0.3619988262653351]","[0.9080618023872375, 0.45956331491470337]","[0.3766113817691803, 0.06671544164419174]","[0.4200481176376343, 0.2241426706314087]","[0.43152788281440735, 0.4129805564880371]",push-up
15:08:59.924348,"[0.5478668808937073, 0.2918849587440491]","[0.7304139733314514, 0.38406845927238464]","[0.9058065414428711, 0.49939146637916565]","[0.3199325203895569, 0.16431662440299988]","[0.33771267533302307, 0.370536208152771]","[0.331603467464447, 0.582875669002533]","[0.5692768692970276, 0.22534014284610748]","[0.7393104434013367, 0.3624027371406555]","[0.9065821170806885, 0.46280160546302795]","[0.37240588665008545, 0.07655741274356842]","[0.4224621057510376, 0.21924622356891632]","[0.4390430152416229, 0.4077873229980469]",push-up
15:08:59.983002,"[0.5408756732940674, 0.3115631937980652]","[0.7239025831222534, 0.39403271675109863]","[0.90186607837677, 0.5005476474761963]","[0.3166615068912506, 0.19148966670036316]","[0.33807283639907837, 0.3807617425918579]","[0.3313126266002655, 0.5808297991752625]","[0.5624926686286926, 0.23358865082263947]","[0.7339016199111938, 0.3640553653240204]","[0.9001834392547607, 0.4630402624607086]","[0.3626018762588501, 0.09873578697443008]","[0.42438647150993347, 0.2185644805431366]","[0.4418019652366638, 0.4033516049385071]",push-up
15:09:00.042559,"[0.5318410396575928, 0.3262300193309784]","[0.718975841999054, 0.4037930965423584]","[0.9006433486938477, 0.5015850067138672]","[0.3099059462547302, 0.21228012442588806]","[0.33799198269844055, 0.38982176780700684]","[0.3313469886779785, 0.580763578414917]","[0.5522539019584656, 0.2578486502170563]","[0.7257882952690125, 0.3704546093940735]","[0.8960806131362915, 0.4640315771102905]","[0.3562218248844147, 0.1275944709777832]","[0.4241867959499359, 0.24836258590221405]","[0.44064027070999146, 0.40546733140945435]",push-up
15:09:00.101063,"[0.5227788686752319, 0.32914453744888306]","[0.7156975865364075, 0.40921446681022644]","[0.8992012143135071, 0.5005258321762085]","[0.30685994029045105, 0.22494865953922272]","[0.3350377082824707, 0.40064218640327454]","[0.33083388209342957, 0.5734779834747314]","[0.5384979844093323, 0.31179600954055786]","[0.7199392318725586, 0.3971347212791443]","[0.8937074542045593, 0.4763222634792328]","[0.34085243940353394, 0.19522638618946075]","[0.42898479104042053, 0.26369866728782654]","[0.48113811016082764, 0.36390557885169983]",push-up
15:09:00.159823,"[0.5212510824203491, 0.33042246103286743]","[0.7097283005714417, 0.41594254970550537]","[0.8997372388839722, 0.5004362463951111]","[0.30779653787612915, 0.2430872917175293]","[0.32733413577079773, 0.40919381380081177]","[0.3297199606895447, 0.5529171824455261]","[0.5360859036445618, 0.33450713753700256]","[0.7140780687332153, 0.41258031129837036]","[0.8935717344284058, 0.4811060130596161]","[0.34043484926223755, 0.22439919412136078]","[0.42881134152412415, 0.2813681662082672]","[0.4856082797050476, 0.3700356185436249]",push-up
15:09:00.219459,"[0.5193983316421509, 0.35376623272895813]","[0.7059369683265686, 0.4259239435195923]","[0.8988431692123413, 0.500532865524292]","[0.30289894342422485, 0.27061575651168823]","[0.3243418335914612, 0.4148251414299011]","[0.3291265070438385, 0.5470268130302429]","[0.5362120866775513, 0.3428136706352234]","[0.7140724062919617, 0.42604345083236694]","[0.8937337398529053, 0.490531861782074]","[0.34161674976348877, 0.24300497770309448]","[0.438043475151062, 0.32543835043907166]","[0.5028157830238342, 0.47749826312065125]",push-up
15:09:00.277943,"[0.5176254510879517, 0.3786769211292267]","[0.6991044878959656, 0.43985509872436523]","[0.895518958568573, 0.5034975409507751]","[0.3002943992614746, 0.30497097969055176]","[0.32446593046188354, 0.4162812829017639]","[0.32907629013061523, 0.5464463233947754]","[0.5352248549461365, 0.33956286311149597]","[0.7071590423583984, 0.4260525107383728]","[0.8887402415275574, 0.488777220249176]","[0.3427763879299164, 0.2427108734846115]","[0.4410240948200226, 0.30969685316085815]","[0.4871521592140198, 0.42993301153182983]",push-up
15:09:00.336368,"[0.5080878138542175, 0.3936152756214142]","[0.6909962296485901, 0.4512460231781006]","[0.8912177681922913, 0.5036559104919434]","[0.3010053336620331, 0.330737441778183]","[0.32365840673446655, 0.47807103395462036]","[0.32849961519241333, 0.5463334918022156]","[0.5281466841697693, 0.3484658896923065]","[0.6997130513191223, 0.43523097038269043]","[0.8871737122535706, 0.48888492584228516]","[0.34153851866722107, 0.26461055874824524]","[0.4402030408382416, 0.3369804620742798]","[0.5048362612724304, 0.4506058990955353]",push-up
15:09:00.395057,"[0.5080412030220032, 0.40950432419776917]","[0.6837667226791382, 0.4618613123893738]","[0.8845677971839905, 0.5053904056549072]","[0.3020014762878418, 0.34869661927223206]","[0.3278942108154297, 0.49782752990722656]","[0.3217235505580902, 0.5268506407737732]","[0.5262208580970764, 0.3677910268306732]","[0.69338059425354, 0.4452225863933563]","[0.8807956576347351, 0.49265170097351074]","[0.34301501512527466, 0.29048240184783936]","[0.443174809217453, 0.368010938167572]","[0.49638232588768005, 0.4490778148174286]",push-up
15:09:00.453518,"[0.5004228949546814, 0.42579957842826843]","[0.6761806607246399, 0.4738428592681885]","[0.8767039179801941, 0.5054215788841248]","[0.3007308840751648, 0.3664630651473999]","[0.32799646258354187, 0.49429333209991455]","[0.3156818747520447, 0.5245824456214905]","[0.5194097757339478, 0.3770492970943451]","[0.6858618855476379, 0.45005249977111816]","[0.8723666071891785, 0.49150943756103516]","[0.3438144624233246, 0.300750195980072]","[0.44235512614250183, 0.3404960632324219]","[0.48042693734169006, 0.3726470470428467]",push-up
15:09:00.512194,"[0.4987277090549469, 0.43679672479629517]","[0.6742187142372131, 0.4840671718120575]","[0.8756036162376404, 0.5081391334533691]","[0.3013550639152527, 0.37628647685050964]","[0.33192116022109985, 0.4894074499607086]","[0.3170309364795685, 0.526478111743927]","[0.5149838328361511, 0.3895806670188904]","[0.680630087852478, 0.4568471312522888]","[0.8701387643814087, 0.4933162033557892]","[0.3447733521461487, 0.31398090720176697]","[0.4438007175922394, 0.32964658737182617]","[0.4578903317451477, 0.37125343084335327]",push-up
15:09:00.572363,"[0.49958038330078125, 0.44521570205688477]","[0.6717904806137085, 0.4903343617916107]","[0.8676161170005798, 0.5087168216705322]","[0.3006207048892975, 0.38852304220199585]","[0.3385033905506134, 0.4828244745731354]","[0.3213323652744293, 0.5288142561912537]","[0.5133338570594788, 0.3950718641281128]","[0.680120050907135, 0.4604719579219818]","[0.86298668384552, 0.493099570274353]","[0.3470201790332794, 0.315204381942749]","[0.44868648052215576, 0.29634514451026917]","[0.4502740800380707, 0.361980676651001]",push-up
15:09:00.630281,"[0.4997863471508026, 0.4503660500049591]","[0.6716174483299255, 0.4933282434940338]","[0.8669269680976868, 0.5085354447364807]","[0.3001386225223541, 0.39390215277671814]","[0.3399428427219391, 0.48145243525505066]","[0.32158055901527405, 0.5306866765022278]","[0.5143158435821533, 0.4067821204662323]","[0.682020366191864, 0.46162065863609314]","[0.8599738478660583, 0.4932909309864044]","[0.3468201756477356, 0.3296954929828644]","[0.4482364356517792, 0.3012402355670929]","[0.4391831159591675, 0.35819029808044434]",push-up
15:09:00.688574,"[0.4952899217605591, 0.45452526211738586]","[0.6687868237495422, 0.49580642580986023]","[0.8658981323242188, 0.5086391568183899]","[0.29588720202445984, 0.39221325516700745]","[0.3349790573120117, 0.4931439459323883]","[0.320915162563324, 0.5329610109329224]","[0.5120015740394592, 0.40830332040786743]","[0.6839609742164612, 0.46568605303764343]","[0.8622256517410278, 0.4952212870121002]","[0.3469943404197693, 0.32603806257247925]","[0.447004497051239, 0.3022674322128296]","[0.4415402114391327, 0.3648679554462433]",push-up
15:09:00.747530,"[0.4971747100353241, 0.4585406482219696]","[0.6725387573242188, 0.4981890022754669]","[0.8673135042190552, 0.5085725784301758]","[0.2951221168041229, 0.39107826352119446]","[0.3363185226917267, 0.4862917363643646]","[0.3221622705459595, 0.53429114818573]","[0.5137612819671631, 0.40523016452789307]","[0.6840741038322449, 0.4674774408340454]","[0.8592525124549866, 0.4948982000350952]","[0.34640565514564514, 0.3198699355125427]","[0.44743168354034424, 0.29566341638565063]","[0.4411856234073639, 0.368516743183136]",push-up
15:09:00.806783,"[0.49863389134407043, 0.4578849673271179]","[0.6739583611488342, 0.5020166039466858]","[0.8673945665359497, 0.5094307065010071]","[0.2937853932380676, 0.39242398738861084]","[0.3350124657154083, 0.48499229550361633]","[0.3221607804298401, 0.541187047958374]","[0.5129442811012268, 0.4062815308570862]","[0.6764258146286011, 0.46827858686447144]","[0.8525305390357971, 0.49294790625572205]","[0.34658604860305786, 0.3210506737232208]","[0.4466833770275116, 0.2948342263698578]","[0.44137316942214966, 0.36790189146995544]",push-up
15:09:00.866147,"[0.5019360780715942, 0.4597916305065155]","[0.6744398474693298, 0.5000522136688232]","[0.8684874773025513, 0.5128059387207031]","[0.2944231629371643, 0.3919164836406708]","[0.34373030066490173, 0.48290693759918213]","[0.3269602060317993, 0.5415867567062378]","[0.5131673812866211, 0.4109974205493927]","[0.6766073703765869, 0.47085830569267273]","[0.8559526205062866, 0.49399036169052124]","[0.34774506092071533, 0.32162103056907654]","[0.44701558351516724, 0.291434645652771]","[0.44158485531806946, 0.3640378713607788]",push-up
15:09:00.924161,"[0.5017270445823669, 0.4574500620365143]","[0.6756851077079773, 0.4983983337879181]","[0.8688865900039673, 0.5126839280128479]","[0.29484620690345764, 0.3914204239845276]","[0.34015876054763794, 0.48595231771469116]","[0.3268855810165405, 0.5412536263465881]","[0.5132350325584412, 0.40778040885925293]","[0.6792475581169128, 0.4694032669067383]","[0.8576725125312805, 0.4923883080482483]","[0.34773364663124084, 0.32192128896713257]","[0.44685450196266174, 0.29222822189331055]","[0.44255971908569336, 0.3608360290527344]",push-up
15:09:00.982772,"[0.5019291043281555, 0.45833250880241394]","[0.6760414242744446, 0.49717724323272705]","[0.8706623911857605, 0.5133673548698425]","[0.29347896575927734, 0.3904595673084259]","[0.3397147059440613, 0.48418962955474854]","[0.32642555236816406, 0.544158399105072]","[0.5140467286109924, 0.406707227230072]","[0.6804779171943665, 0.46896496415138245]","[0.857986330986023, 0.492668092250824]","[0.34754031896591187, 0.32314950227737427]","[0.44722792506217957, 0.2910834848880768]","[0.44204437732696533, 0.3613445460796356]",push-up
15:09:01.040997,"[0.5024825930595398, 0.4601185917854309]","[0.6762879490852356, 0.49738284945487976]","[0.8709609508514404, 0.5138306021690369]","[0.2936776876449585, 0.3917927145957947]","[0.33961018919944763, 0.48302245140075684]","[0.326119065284729, 0.5467646718025208]","[0.5145712494850159, 0.4073904752731323]","[0.6807631254196167, 0.4684724807739258]","[0.8589666485786438, 0.4925783574581146]","[0.3477462828159332, 0.3238444924354553]","[0.448215126991272, 0.29053935408592224]","[0.44241759181022644, 0.3623760938644409]",push-up
15:09:01.097917,"[0.5072003602981567, 0.4596291482448578]","[0.678176760673523, 0.4967133104801178]","[0.8712650537490845, 0.5150702595710754]","[0.29377180337905884, 0.3900337517261505]","[0.33949345350265503, 0.48488906025886536]","[0.32472309470176697, 0.5473345518112183]","[0.5169006586074829, 0.4127768576145172]","[0.6839163303375244, 0.46985647082328796]","[0.8594761490821838, 0.49535244703292847]","[0.3476082384586334, 0.32437601685523987]","[0.4465252161026001, 0.30344265699386597]","[0.4424847960472107, 0.3568151593208313]",push-up
15:09:01.156226,"[0.5045921206474304, 0.4580751061439514]","[0.6764869689941406, 0.49617937207221985]","[0.8715049624443054, 0.5154158473014832]","[0.2926027178764343, 0.3896728456020355]","[0.3323913514614105, 0.48435306549072266]","[0.3246229887008667, 0.5486560463905334]","[0.5170028805732727, 0.41244444251060486]","[0.6844473481178284, 0.46963992714881897]","[0.860072135925293, 0.49588435888290405]","[0.34711506962776184, 0.3160463869571686]","[0.44347935914993286, 0.3037925958633423]","[0.4425657093524933, 0.3568320870399475]",push-up
15:09:01.215266,"[0.5009565353393555, 0.45380064845085144]","[0.6764294505119324, 0.49574804306030273]","[0.8708012700080872, 0.5156689286231995]","[0.2918946146965027, 0.3832932710647583]","[0.32946935296058655, 0.4735410213470459]","[0.3245253562927246, 0.5480077266693115]","[0.5171307921409607, 0.399728924036026]","[0.6849324703216553, 0.4693473279476166]","[0.8605334758758545, 0.49776825308799744]","[0.34752747416496277, 0.2989233732223511]","[0.4434851408004761, 0.3043275773525238]","[0.4590744078159332, 0.3574194312095642]",push-up
15:09:01.273845,"[0.5011131763458252, 0.4247794449329376]","[0.6763158440589905, 0.48225975036621094]","[0.8700479865074158, 0.5125046968460083]","[0.2923988103866577, 0.3640248477458954]","[0.32797133922576904, 0.46438145637512207]","[0.3246476948261261, 0.5479615330696106]","[0.5176076292991638, 0.38212883472442627]","[0.6845484972000122, 0.46422407031059265]","[0.8608675003051758, 0.4969172179698944]","[0.3432709872722626, 0.284388929605484]","[0.4393855035305023, 0.3159581422805786]","[0.4822864830493927, 0.3620668947696686]",push-up
15:09:01.332495,"[0.5113580822944641, 0.3964599072933197]","[0.6847366094589233, 0.46056053042411804]","[0.8710100054740906, 0.5123429894447327]","[0.29435673356056213, 0.3171547055244446]","[0.3262099325656891, 0.40888187289237976]","[0.32667309045791626, 0.5542874336242676]","[0.5232590436935425, 0.36670947074890137]","[0.6862197518348694, 0.4485577940940857]","[0.8609808087348938, 0.4963854253292084]","[0.3380027711391449, 0.2756296396255493]","[0.4317375123500824, 0.317561537027359]","[0.48695313930511475, 0.37367722392082214]",push-up
15:09:01.391394,"[0.510863184928894, 0.36827003955841064]","[0.684975266456604, 0.4405670762062073]","[0.8710929155349731, 0.5061767101287842]","[0.2946687340736389, 0.263997882604599]","[0.32647597789764404, 0.39322900772094727]","[0.3309383988380432, 0.5519420504570007]","[0.5234038829803467, 0.35573306679725647]","[0.6873462796211243, 0.43807530403137207]","[0.8627673387527466, 0.4937666654586792]","[0.3331732153892517, 0.25640663504600525]","[0.4181097447872162, 0.3369438648223877]","[0.4760552942752838, 0.4235219955444336]",push-up
15:09:01.450790,"[0.5148834586143494, 0.34560826420783997]","[0.687739372253418, 0.4251939654350281]","[0.875432014465332, 0.5022327899932861]","[0.2961508333683014, 0.22831574082374573]","[0.3274365961551666, 0.376120001077652]","[0.33129826188087463, 0.5518014430999756]","[0.526777446269989, 0.32644978165626526]","[0.6890847682952881, 0.4188551604747772]","[0.8637716174125671, 0.4875205159187317]","[0.3331969976425171, 0.22542867064476013]","[0.409277081489563, 0.33550137281417847]","[0.464622437953949, 0.4285588562488556]",push-up
15:09:01.509455,"[0.5169982314109802, 0.31699681282043457]","[0.6921562552452087, 0.40362635254859924]","[0.8754764199256897, 0.49910056591033936]","[0.2987104058265686, 0.190557599067688]","[0.32946935296058655, 0.35987305641174316]","[0.33331939578056335, 0.551259458065033]","[0.5267140865325928, 0.3246701657772064]","[0.6942453980445862, 0.4053640067577362]","[0.8666009902954102, 0.48504507541656494]","[0.3330383002758026, 0.20094925165176392]","[0.4035015404224396, 0.3333921432495117]","[0.4505370557308197, 0.4393256902694702]",push-up
15:09:01.568478,"[0.5278847813606262, 0.3130825459957123]","[0.7002075910568237, 0.38953331112861633]","[0.8811453580856323, 0.4974043667316437]","[0.3024194538593292, 0.17866571247577667]","[0.33343470096588135, 0.37229466438293457]","[0.3333962559700012, 0.5545724630355835]","[0.5394513010978699, 0.2915599048137665]","[0.7075229287147522, 0.3933195173740387]","[0.8767670392990112, 0.4838325083255768]","[0.3392377495765686, 0.14143455028533936]","[0.4081578850746155, 0.2824927270412445]","[0.4420097768306732, 0.4270823895931244]",push-up
15:09:01.627526,"[0.5351911783218384, 0.30143284797668457]","[0.7058855891227722, 0.3734251856803894]","[0.8854045271873474, 0.49766167998313904]","[0.3114500641822815, 0.16861259937286377]","[0.336066335439682, 0.36839091777801514]","[0.3334769606590271, 0.5560150742530823]","[0.5486695170402527, 0.2733135223388672]","[0.7149827480316162, 0.37415796518325806]","[0.887028694152832, 0.4840256869792938]","[0.354002445936203, 0.10042715817689896]","[0.41201749444007874, 0.26980194449424744]","[0.4235042631626129, 0.4231467843055725]",push-up
15:09:01.686907,"[0.539008378982544, 0.2748112082481384]","[0.7059582471847534, 0.35854655504226685]","[0.8852090835571289, 0.49676716327667236]","[0.3122239112854004, 0.1413324624300003]","[0.34640979766845703, 0.3464815318584442]","[0.33992111682891846, 0.5536664724349976]","[0.5509588122367859, 0.2522730827331543]","[0.715366542339325, 0.36134079098701477]","[0.8863029479980469, 0.4821079969406128]","[0.35561317205429077, 0.08481428772211075]","[0.41412192583084106, 0.2594548463821411]","[0.4230494797229767, 0.4284069836139679]",push-up
15:09:01.745086,"[0.5436787009239197, 0.2743396759033203]","[0.7138966917991638, 0.3583134412765503]","[0.8929042816162109, 0.49700719118118286]","[0.3110136091709137, 0.13771981000900269]","[0.3453550934791565, 0.3465908467769623]","[0.3390562832355499, 0.5620095729827881]","[0.5627190470695496, 0.21757438778877258]","[0.7249144911766052, 0.35018298029899597]","[0.8974622488021851, 0.4823019504547119]","[0.370112806558609, 0.05204172432422638]","[0.41346031427383423, 0.232819065451622]","[0.4172605872154236, 0.42868342995643616]",push-up
15:09:01.804737,"[0.5453470945358276, 0.25679272413253784]","[0.7155822515487671, 0.3549356460571289]","[0.8936648964881897, 0.4942808449268341]","[0.31162652373313904, 0.13006411492824554]","[0.3412894308567047, 0.3405092656612396]","[0.33744990825653076, 0.5625216960906982]","[0.5610660314559937, 0.22149378061294556]","[0.72551429271698, 0.3551575243473053]","[0.8977881669998169, 0.4822162091732025]","[0.36909568309783936, 0.06632141023874283]","[0.42698779702186584, 0.20719406008720398]","[0.43930140137672424, 0.40005776286125183]",push-up
15:09:01.864932,"[0.5398967266082764, 0.2724035680294037]","[0.7126146554946899, 0.3655093014240265]","[0.892363429069519, 0.4944393038749695]","[0.3111245930194855, 0.14895567297935486]","[0.34077268838882446, 0.35108304023742676]","[0.337370902299881, 0.5652594566345215]","[0.5573689341545105, 0.22329822182655334]","[0.7218143343925476, 0.36212027072906494]","[0.8944042921066284, 0.485404908657074]","[0.36786702275276184, 0.05110497400164604]","[0.4266936182975769, 0.20345047116279602]","[0.4361341893672943, 0.39961203932762146]",push-up
15:09:01.924898,"[0.5385668873786926, 0.28475967049598694]","[0.7115214467048645, 0.3696224093437195]","[0.8908956050872803, 0.4948778450489044]","[0.3105601668357849, 0.15505076944828033]","[0.3403760492801666, 0.35583922266960144]","[0.3371472954750061, 0.5664783120155334]","[0.5573378205299377, 0.2302396446466446]","[0.7206829190254211, 0.3664586842060089]","[0.893559455871582, 0.48525696992874146]","[0.36666280031204224, 0.05046611651778221]","[0.41311532258987427, 0.21601606905460358]","[0.4174097180366516, 0.40607860684394836]",push-up
15:09:01.983587,"[0.5377911329269409, 0.2927384376525879]","[0.7104786038398743, 0.37146419286727905]","[0.885515034198761, 0.49514544010162354]","[0.3103741407394409, 0.1561787724494934]","[0.34019315242767334, 0.3583306074142456]","[0.33685532212257385, 0.5663600564002991]","[0.5570564866065979, 0.2354758083820343]","[0.7202491164207458, 0.36896219849586487]","[0.8927381634712219, 0.4913351535797119]","[0.367920845746994, 0.05971388518810272]","[0.42484739422798157, 0.2024070769548416]","[0.43137457966804504, 0.39797109365463257]",push-up
15:09:02.043586,"[0.542240560054779, 0.2880712151527405]","[0.7104252576828003, 0.3705858290195465]","[0.8849396109580994, 0.4960103929042816]","[0.3101072609424591, 0.14392773807048798]","[0.3400840163230896, 0.35646215081214905]","[0.33594825863838196, 0.5660485029220581]","[0.5560556650161743, 0.2411220669746399]","[0.7185727953910828, 0.3706453740596771]","[0.8892009854316711, 0.49120134115219116]","[0.36712178587913513, 0.06624947488307953]","[0.42353522777557373, 0.2082103043794632]","[0.4371878504753113, 0.38894978165626526]",push-up
15:09:02.102445,"[0.5369341969490051, 0.29084691405296326]","[0.7102343440055847, 0.3724673092365265]","[0.8811959028244019, 0.4961785078048706]","[0.30997276306152344, 0.1508912444114685]","[0.3400483727455139, 0.35920655727386475]","[0.3359145522117615, 0.5698159337043762]","[0.5556316375732422, 0.24395506083965302]","[0.7180169224739075, 0.3702077567577362]","[0.8886339068412781, 0.4911676049232483]","[0.36695396900177, 0.0649857297539711]","[0.42787477374076843, 0.19331003725528717]","[0.4444275200366974, 0.37201032042503357]",push-up
15:09:02.160562,"[0.5368242263793945, 0.292636901140213]","[0.7099883556365967, 0.3735581040382385]","[0.8812024593353271, 0.497178316116333]","[0.3098102807998657, 0.1474161148071289]","[0.3399251103401184, 0.3594493865966797]","[0.33560264110565186, 0.5697810053825378]","[0.5550647974014282, 0.24656976759433746]","[0.7176076769828796, 0.3706727623939514]","[0.8882312774658203, 0.4911748170852661]","[0.3662065863609314, 0.06686700880527496]","[0.4280366897583008, 0.19554223120212555]","[0.4460873305797577, 0.37400877475738525]",push-up
15:09:02.220150,"[0.5371100306510925, 0.30246561765670776]","[0.7098562121391296, 0.3743084967136383]","[0.8814331889152527, 0.4986421465873718]","[0.3096773326396942, 0.1513882279396057]","[0.3398674726486206, 0.36118289828300476]","[0.3349555432796478, 0.5696214437484741]","[0.5545652508735657, 0.24803602695465088]","[0.7173381447792053, 0.37125346064567566]","[0.8881345987319946, 0.49182695150375366]","[0.3658871054649353, 0.06772918254137039]","[0.43162235617637634, 0.1868535429239273]","[0.44772183895111084, 0.36783915758132935]",push-up
15:09:02.280352,"[0.537000298500061, 0.30660733580589294]","[0.7101572751998901, 0.3748459815979004]","[0.8815130591392517, 0.4994117021560669]","[0.3095741868019104, 0.15357692539691925]","[0.34011247754096985, 0.362923264503479]","[0.33413761854171753, 0.5694901347160339]","[0.5543522238731384, 0.24822364747524261]","[0.7172245383262634, 0.37133046984672546]","[0.8879851698875427, 0.4930189251899719]","[0.3651743531227112, 0.06906437873840332]","[0.43365785479545593, 0.19165396690368652]","[0.4471900165081024, 0.37069231271743774]",push-up
15:09:02.339331,"[0.5377521514892578, 0.3091380298137665]","[0.7108026742935181, 0.375259667634964]","[0.8826115727424622, 0.49996280670166016]","[0.30978071689605713, 0.15368574857711792]","[0.34024593234062195, 0.3639543950557709]","[0.33371931314468384, 0.569706916809082]","[0.554030179977417, 0.2487775981426239]","[0.7170730829238892, 0.37171879410743713]","[0.8886560201644897, 0.4929880201816559]","[0.36465221643447876, 0.07022332400083542]","[0.4335259795188904, 0.19537147879600525]","[0.4469032883644104, 0.3727361261844635]",push-up
15:09:02.398603,"[0.5395752787590027, 0.30924201011657715]","[0.7119600772857666, 0.37562328577041626]","[0.8838228583335876, 0.5000104904174805]","[0.30995962023735046, 0.15267594158649445]","[0.3400651216506958, 0.3642626404762268]","[0.333356112241745, 0.5703607201576233]","[0.5547433495521545, 0.2504674196243286]","[0.718054473400116, 0.3734894096851349]","[0.8891886472702026, 0.492928683757782]","[0.36481553316116333, 0.07124628871679306]","[0.4332770109176636, 0.19625990092754364]","[0.44672033190727234, 0.38113880157470703]",push-up
15:09:02.457386,"[0.5400735139846802, 0.30879348516464233]","[0.7134695649147034, 0.37591972947120667]","[0.8844178915023804, 0.5000871419906616]","[0.3099147081375122, 0.15122850239276886]","[0.3383050858974457, 0.3648297190666199]","[0.33329063653945923, 0.5703750848770142]","[0.5545371174812317, 0.25148317217826843]","[0.7179118990898132, 0.3743923306465149]","[0.8888911008834839, 0.49265316128730774]","[0.3648224472999573, 0.06830909103155136]","[0.42925918102264404, 0.19823326170444489]","[0.4425889253616333, 0.38603276014328003]",push-up
15:09:02.515344,"[0.5400806069374084, 0.3081297278404236]","[0.71396404504776, 0.37613484263420105]","[0.8868463039398193, 0.5003154277801514]","[0.30990010499954224, 0.1488344818353653]","[0.3374917209148407, 0.36509785056114197]","[0.3332429528236389, 0.5704358220100403]","[0.5543094277381897, 0.25169938802719116]","[0.718092143535614, 0.37456315755844116]","[0.8906846642494202, 0.49260684847831726]","[0.3649822473526001, 0.06919591873884201]","[0.4292331337928772, 0.1992270052433014]","[0.4436402916908264, 0.38593485951423645]",push-up
15:09:02.574849,"[0.5394502282142639, 0.3061485290527344]","[0.7144186496734619, 0.3762892782688141]","[0.8873448967933655, 0.5003387928009033]","[0.3099643886089325, 0.14933370053768158]","[0.3373468220233917, 0.365264892578125]","[0.3328750431537628, 0.5703927278518677]","[0.5541826486587524, 0.25202372670173645]","[0.7185619473457336, 0.37472835183143616]","[0.8913509845733643, 0.49245232343673706]","[0.36484262347221375, 0.06862402707338333]","[0.4291737675666809, 0.20013664662837982]","[0.4436158835887909, 0.38844460248947144]",push-up
15:09:02.634933,"[0.5363723039627075, 0.31202012300491333]","[0.7142518162727356, 0.3774918019771576]","[0.887729823589325, 0.4993540942668915]","[0.30951258540153503, 0.15703284740447998]","[0.336844801902771, 0.3662168085575104]","[0.3325653374195099, 0.5710262656211853]","[0.5540703535079956, 0.244803786277771]","[0.7190634608268738, 0.3747499883174896]","[0.8915653228759766, 0.49242326617240906]","[0.3657210171222687, 0.06235894188284874]","[0.4422689974308014, 0.17745013535022736]","[0.4550820589065552, 0.3730674982070923]",push-up
